318462,083_I00_001_F_0000598.jpg,/Users/junghyun/zerotohero/pytorch/HRNet/data/openai/image/[원천]100 (슈퍼엠)/083_I00_001_F/083_I00_001_F_0000598.jpg,"[672, 178, 621, 711]",29,"[991, 509, 2, 1036, 505, 2, 1083, 656, 2, 1115, 795, 2, 1123, 830, 2, 1147, 831, 2, 957, 511, 2, 907, 660, 2, 872, 781, 2, 860, 830, 2, 841, 826, 2, 997, 466, 2, 991, 375, 2, 973, 320, 2, 1016, 323, 2, 1133, 320, 2, 1202, 325, 2, 1235, 317, 2, 1252, 312, 2, 930, 329, 2, 807, 355, 2, 754, 347, 2, 736, 349, 2, 723, 337, 2, 973, 256, 2, 978, 248, 2, 957, 250, 2, 1004, 259, 2, 947, 267, 2]"
320793,083_I00_001_F_0005260.jpg,/Users/junghyun/zerotohero/pytorch/HRNet/data/openai/image/[원천]100 (슈퍼엠)/083_I00_001_F/083_I00_001_F_0005260.jpg,"[774, 210, 391, 694]",29,"[1016, 524, 2, 1049, 532, 2, 1024, 701, 2, 944, 814, 2, 984, 857, 2, 990, 851, 2, 979, 513, 2, 936, 672, 2, 854, 801, 2, 851, 855, 2, 836, 848, 2, 1017, 486, 2, 1021, 361, 2, 1021, 417, 2, 1086, 372, 2, 1103, 464, 2, 1115, 425, 2, 1119, 411, 2, 1096, 403, 2, 959, 347, 2, 942, 408, 2, 1030, 418, 2, 997, 300, 2, 1085, 434, 1, 1011, 288, 2, 985, 288, 2, 1070, 437, 2, 1035, 294, 2, 976, 296, 2]"
318379,083_I00_001_F_0000432.jpg,/Users/junghyun/zerotohero/pytorch/HRNet/data/openai/image/[원천]100 (슈퍼엠)/083_I00_001_F/083_I00_001_F_0000432.jpg,"[934, 183, 207, 699]",29,"[1031, 516, 1, 1071, 519, 2, 1061, 662, 2, 1072, 783, 2, 1066, 821, 2, 1085, 831, 2, 1002, 508, 2, 1016, 657, 2, 1030, 775, 2, 1039, 819, 2, 1009, 826, 2, 1042, 460, 2, 1037, 401, 2, 1012, 317, 2, 1054, 335, 2, 1103, 430, 2, 1030, 495, 2, 1018, 534, 1, 1036, 530, 2, 982, 352, 2, 984, 436, 2, 988, 483, 2, 988, 523, 1, 995, 505, 1, 1009, 261, 2, 1021, 253, 2, 998, 254, 2, 1038, 274, 2, 989, 261, 1]"
320978,083_I00_001_F_0005630.jpg,/Users/junghyun/zerotohero/pytorch/HRNet/data/openai/image/[원천]100 (슈퍼엠)/083_I00_001_F/083_I00_001_F_0005630.jpg,"[838, 171, 300, 729]",29,"[1004, 523, 2, 1047, 524, 2, 1058, 686, 2, 1052, 815, 2, 1044, 845, 2, 1068, 846, 2, 965, 526, 2, 970, 680, 2, 973, 800, 2, 976, 842, 2, 952, 846, 2, 1001, 469, 2, 1000, 385, 2, 982, 311, 2, 1033, 317, 2, 1085, 383, 2, 1099, 443, 2, 1079, 462, 2, 1095, 471, 2, 925, 339, 2, 891, 431, 2, 896, 501, 2, 916, 529, 2, 900, 532, 2, 986, 257, 2, 999, 249, 2, 978, 249, 2, 1021, 259, 2, 960, 265, 2]"
320624,083_I00_001_F_0004922.jpg,/Users/junghyun/zerotohero/pytorch/HRNet/data/openai/image/[원천]100 (슈퍼엠)/083_I00_001_F/083_I00_001_F_0004922.jpg,"[827, 303, 314, 574]",29,"[1041, 562, 2, 1069, 563, 1, 1051, 662, 2, 1067, 795, 2, 1052, 817, 1, 1059, 818, 2, 1023, 563, 2, 959, 678, 2, 1033, 753, 2, 1001, 789, 2, 994, 789, 1, 1066, 509, 2, 1049, 446, 2, 990, 427, 2, 1013, 412, 2, 1050, 477, 2, 1070, 552, 2, 1062, 568, 2, 1076, 572, 2, 973, 440, 2, 930, 519, 2, 887, 587, 2, 874, 602, 2, 871, 614, 2, 945, 395, 2, 952, 384, 2, 937, 388, 2, 984, 382, 2, 942, 388, 1]"
320430,083_I00_001_F_0004534.jpg,/Users/junghyun/zerotohero/pytorch/HRNet/data/openai/image/[원천]100 (슈퍼엠)/083_I00_001_F/083_I00_001_F_0004534.jpg,"[830, 219, 424, 641]",29,"[1025, 522, 1, 1060, 520, 2, 1117, 669, 2, 1189, 756, 2, 1177, 813, 2, 1198, 815, 2, 991, 523, 2, 936, 669, 2, 911, 768, 2, 886, 811, 2, 872, 803, 2, 1019, 483, 1, 1007, 425, 2, 995, 366, 2, 1040, 352, 2, 1054, 445, 2, 991, 499, 2, 969, 507, 1, 971, 526, 2, 946, 381, 2, 949, 478, 2, 1002, 508, 2, 1026, 505, 1, 1021, 525, 2, 992, 298, 2, 1007, 290, 2, 981, 288, 2, 1027, 305, 2, 968, 300, 2]"
319031,083_I00_001_F_0001736.jpg,/Users/junghyun/zerotohero/pytorch/HRNet/data/openai/image/[원천]100 (슈퍼엠)/083_I00_001_F/083_I00_001_F_0001736.jpg,"[865, 316, 263, 576]",29,"[1030, 603, 1, 1061, 623, 1, 1043, 678, 2, 1047, 826, 2, 1031, 844, 2, 1053, 852, 2, 996, 616, 1, 933, 733, 2, 1012, 772, 2, 966, 788, 2, 963, 774, 2, 1020, 567, 2, 1014, 506, 2, 1011, 447, 2, 1056, 468, 2, 1064, 577, 2, 1000, 642, 2, 992, 671, 1, 987, 681, 2, 966, 449, 2, 909, 501, 2, 934, 534, 2, 966, 555, 2, 933, 556, 2, 1020, 397, 2, 1034, 391, 2, 1014, 388, 2, 1054, 406, 2, 996, 395, 2]"
318575,083_I00_001_F_0000824.jpg,/Users/junghyun/zerotohero/pytorch/HRNet/data/openai/image/[원천]100 (슈퍼엠)/083_I00_001_F/083_I00_001_F_0000824.jpg,"[876, 216, 387, 692]",29,"[1032, 537, 2, 1066, 544, 2, 1119, 684, 2, 1178, 823, 2, 1173, 859, 2, 1190, 860, 2, 1004, 532, 2, 982, 668, 2, 980, 790, 2, 938, 819, 2, 928, 816, 2, 1040, 479, 2, 1051, 413, 2, 1031, 356, 2, 1083, 348, 2, 1179, 384, 2, 1199, 375, 2, 1201, 359, 2, 1222, 344, 1, 1019, 356, 2, 1019, 413, 1, 954, 408, 2, 935, 409, 2, 923, 395, 1, 981, 323, 2, 979, 311, 2, 1006, 280, 1, 999, 296, 2, 1025, 291, 1]"
320245,083_I00_001_F_0004164.jpg,/Users/junghyun/zerotohero/pytorch/HRNet/data/openai/image/[원천]100 (슈퍼엠)/083_I00_001_F/083_I00_001_F_0004164.jpg,"[854, 347, 360, 511]",29,"[1056, 674, 2, 1089, 685, 2, 1084, 808, 2, 1145, 736, 2, 1147, 781, 2, 1167, 779, 2, 1021, 661, 2, 941, 739, 2, 936, 761, 2, 919, 782, 2, 900, 773, 2, 1073, 609, 2, 1074, 534, 1, 1067, 478, 2, 1111, 479, 2, 1097, 529, 2, 1021, 524, 2, 1010, 548, 2, 997, 530, 1, 1024, 479, 2, 934, 519, 2, 990, 445, 2, 1021, 441, 2, 1006, 416, 1, 1060, 429, 2, 1070, 417, 2, 1049, 420, 2, 1094, 430, 2, 1041, 431, 1]"
318846,083_I00_001_F_0001366.jpg,/Users/junghyun/zerotohero/pytorch/HRNet/data/openai/image/[원천]100 (슈퍼엠)/083_I00_001_F/083_I00_001_F_0001366.jpg,"[827, 208, 437, 707]",29,"[1076, 544, 1, 1080, 563, 1, 1123, 712, 2, 1206, 838, 2, 1158, 863, 2, 1193, 869, 2, 1029, 572, 1, 932, 683, 2, 918, 830, 2, 899, 854, 2, 872, 854, 2, 1066, 489, 2, 1056, 421, 2, 1015, 338, 2, 1058, 326, 2, 1057, 418, 2, 1038, 493, 2, 1015, 499, 2, 1007, 514, 2, 974, 379, 2, 936, 480, 2, 983, 507, 2, 1007, 508, 1, 986, 520, 1, 1006, 287, 2, 1018, 278, 2, 993, 279, 2, 1039, 290, 2, 971, 293, 2]"
318887,083_I00_001_F_0001448.jpg,/Users/junghyun/zerotohero/pytorch/HRNet/data/openai/image/[원천]100 (슈퍼엠)/083_I00_001_F/083_I00_001_F_0001448.jpg,"[818, 237, 481, 669]",29,"[1040, 558, 2, 1070, 553, 2, 1170, 678, 2, 1193, 815, 2, 1236, 856, 2, 1251, 849, 2, 990, 555, 2, 952, 728, 2, 893, 805, 2, 885, 851, 2, 863, 847, 2, 1042, 493, 2, 1044, 439, 2, 1050, 393, 2, 1091, 393, 2, 1154, 448, 2, 1210, 430, 2, 1226, 436, 2, 1242, 419, 2, 984, 391, 2, 908, 463, 2, 944, 460, 2, 975, 450, 2, 948, 430, 2, 1071, 330, 2, 1083, 315, 2, 1057, 316, 2, 1085, 325, 1, 1027, 329, 2]"
321142,083_I00_001_F_0005958.jpg,/Users/junghyun/zerotohero/pytorch/HRNet/data/openai/image/[원천]100 (슈퍼엠)/083_I00_001_F/083_I00_001_F_0005958.jpg,"[893, 194, 260, 643]",29,"[1029, 491, 2, 1051, 491, 2, 1027, 624, 2, 992, 732, 1, 1032, 770, 2, 1035, 767, 1, 1014, 491, 2, 1008, 623, 2, 992, 743, 2, 1026, 788, 2, 1009, 790, 2, 1028, 457, 2, 1024, 398, 2, 1020, 336, 2, 1036, 336, 2, 1053, 434, 2, 1081, 486, 2, 1108, 508, 2, 1104, 521, 2, 975, 335, 2, 937, 430, 2, 946, 499, 2, 964, 521, 1, 946, 533, 2, 1023, 272, 2, 1033, 264, 2, 1012, 263, 2, 1045, 279, 2, 991, 272, 2]"
318672,083_I00_001_F_0001018.jpg,/Users/junghyun/zerotohero/pytorch/HRNet/data/openai/image/[원천]100 (슈퍼엠)/083_I00_001_F/083_I00_001_F_0001018.jpg,"[904, 186, 281, 683]",29,"[1025, 538, 2, 1065, 544, 2, 1050, 679, 2, 1031, 784, 2, 1025, 823, 2, 1047, 825, 2, 983, 536, 2, 984, 680, 2, 991, 763, 2, 990, 818, 2, 974, 813, 2, 1029, 478, 2, 1031, 388, 2, 1034, 341, 2, 1100, 345, 2, 1137, 429, 2, 1110, 492, 2, 1081, 509, 2, 1098, 530, 2, 979, 336, 2, 953, 417, 2, 953, 495, 2, 969, 504, 1, 963, 526, 1, 1032, 273, 2, 1045, 258, 2, 1021, 262, 2, 1067, 268, 2, 1011, 273, 2]"
319295,083_I00_001_F_0002264.jpg,/Users/junghyun/zerotohero/pytorch/HRNet/data/openai/image/[원천]100 (슈퍼엠)/083_I00_001_F/083_I00_001_F_0002264.jpg,"[883, 222, 245, 602]",29,"[1001, 503, 1, 1042, 502, 2, 1067, 633, 2, 1067, 738, 2, 1070, 771, 2, 1080, 772, 2, 964, 503, 2, 953, 631, 2, 942, 740, 2, 927, 775, 2, 920, 772, 2, 1000, 455, 2, 997, 399, 2, 996, 327, 1, 1058, 335, 2, 1068, 430, 2, 1027, 488, 2, 1006, 488, 2, 1014, 507, 2, 951, 348, 2, 941, 438, 2, 989, 485, 2, 1015, 498, 1, 1005, 508, 1, 1004, 329, 2, 1017, 315, 2, 990, 315, 2, 1030, 301, 2, 978, 299, 2]"
320126,083_I00_001_F_0003926.jpg,/Users/junghyun/zerotohero/pytorch/HRNet/data/openai/image/[원천]100 (슈퍼엠)/083_I00_001_F/083_I00_001_F_0003926.jpg,"[815, 254, 386, 582]",29,"[999, 499, 2, 1021, 507, 2, 1020, 646, 2, 1032, 756, 2, 1024, 781, 2, 1045, 782, 2, 982, 493, 2, 979, 626, 2, 995, 753, 2, 959, 780, 2, 953, 772, 2, 1009, 474, 2, 1015, 410, 2, 1019, 386, 2, 1062, 353, 2, 1137, 424, 2, 1151, 406, 2, 1147, 389, 2, 1162, 380, 2, 968, 358, 2, 944, 402, 2, 902, 399, 2, 881, 393, 2, 859, 389, 2, 1002, 368, 2, 1007, 355, 2, 988, 356, 2, 1029, 335, 2, 976, 338, 1]"
319480,083_I00_001_F_0002634.jpg,/Users/junghyun/zerotohero/pytorch/HRNet/data/openai/image/[원천]100 (슈퍼엠)/083_I00_001_F/083_I00_001_F_0002634.jpg,"[838, 275, 432, 637]",29,"[1114, 597, 2, 1110, 612, 2, 1137, 739, 2, 1222, 836, 2, 1219, 868, 2, 1244, 868, 2, 1067, 611, 2, 945, 687, 2, 937, 814, 2, 946, 843, 2, 919, 842, 2, 1117, 538, 2, 1117, 468, 2, 1053, 402, 2, 1076, 415, 2, 1104, 516, 2, 1139, 594, 2, 1169, 589, 2, 1162, 600, 2, 1039, 434, 2, 1004, 524, 2, 938, 549, 2, 924, 554, 2, 911, 546, 2, 1032, 356, 2, 1044, 347, 2, 1020, 348, 2, 1055, 356, 2, 1004, 362, 1]"
319928,083_I00_001_F_0003530.jpg,/Users/junghyun/zerotohero/pytorch/HRNet/data/openai/image/[원천]100 (슈퍼엠)/083_I00_001_F/083_I00_001_F_0003530.jpg,"[924, 230, 232, 651]",29,"[1042, 524, 2, 1082, 529, 2, 1076, 670, 2, 1078, 789, 2, 1068, 801, 2, 1090, 801, 2, 1014, 520, 2, 984, 673, 2, 1047, 770, 2, 1010, 802, 2, 1005, 797, 2, 1047, 480, 2, 1048, 409, 1, 1047, 363, 2, 1098, 350, 2, 1102, 407, 2, 1016, 414, 2, 995, 418, 2, 999, 394, 1, 1003, 370, 2, 972, 416, 2, 996, 333, 2, 1005, 322, 1, 994, 305, 1, 1030, 314, 2, 1043, 303, 2, 1018, 307, 2, 1061, 308, 2, 1011, 310, 1]"
319743,083_I00_001_F_0003160.jpg,/Users/junghyun/zerotohero/pytorch/HRNet/data/openai/image/[원천]100 (슈퍼엠)/083_I00_001_F/083_I00_001_F_0003160.jpg,"[814, 208, 382, 641]",29,"[1033, 510, 2, 1064, 512, 2, 1117, 650, 2, 1125, 754, 2, 1139, 799, 2, 1154, 796, 2, 989, 507, 2, 956, 645, 2, 892, 739, 2, 887, 795, 2, 873, 792, 2, 1034, 467, 2, 1037, 400, 2, 1043, 342, 2, 1089, 354, 2, 1110, 427, 2, 1130, 369, 2, 1141, 334, 1, 1124, 327, 2, 989, 325, 2, 899, 316, 2, 918, 365, 2, 928, 386, 1, 909, 393, 2, 1047, 290, 2, 1059, 279, 2, 1034, 280, 2, 1075, 290, 2, 1019, 292, 2]"
319392,083_I00_001_F_0002458.jpg,/Users/junghyun/zerotohero/pytorch/HRNet/data/openai/image/[원천]100 (슈퍼엠)/083_I00_001_F/083_I00_001_F_0002458.jpg,"[853, 211, 386, 671]",29,"[1065, 557, 2, 1084, 558, 2, 1138, 707, 2, 1179, 788, 2, 1174, 836, 2, 1201, 835, 2, 1036, 555, 2, 946, 645, 2, 940, 760, 2, 908, 808, 2, 894, 804, 2, 1076, 491, 2, 1076, 415, 2, 1075, 356, 2, 1128, 351, 2, 1116, 379, 2, 1096, 292, 2, 1062, 283, 2, 1069, 267, 2, 1030, 361, 2, 962, 366, 2, 979, 298, 2, 1008, 281, 2, 989, 272, 2, 1047, 325, 2, 1056, 310, 2, 1031, 317, 2, 1077, 302, 2, 1038, 311, 1]"
319167,083_I00_001_F_0002008.jpg,/Users/junghyun/zerotohero/pytorch/HRNet/data/openai/image/[원천]100 (슈퍼엠)/083_I00_001_F/083_I00_001_F_0002008.jpg,"[893, 259, 294, 654]",29,"[1009, 568, 2, 1051, 571, 2, 1068, 674, 2, 1051, 808, 2, 1042, 866, 2, 1065, 865, 2, 990, 565, 2, 947, 703, 2, 1018, 777, 2, 967, 800, 2, 971, 794, 1, 1006, 526, 2, 1005, 460, 2, 1004, 408, 2, 1053, 405, 2, 1132, 473, 2, 1101, 537, 2, 1093, 534, 2, 1092, 564, 2, 970, 407, 2, 973, 471, 2, 962, 507, 2, 977, 521, 2, 957, 539, 2, 985, 342, 2, 998, 327, 2, 974, 331, 2, 1024, 333, 2, 973, 342, 1]"
320201,083_I00_001_F_0004076.jpg,/Users/junghyun/zerotohero/pytorch/HRNet/data/openai/image/[원천]100 (슈퍼엠)/083_I00_001_F/083_I00_001_F_0004076.jpg,"[743, 184, 462, 660]",29,"[1016, 487, 2, 1052, 491, 2, 1100, 628, 2, 1136, 746, 2, 1149, 795, 2, 1163, 790, 2, 986, 490, 2, 933, 634, 2, 905, 752, 2, 894, 788, 2, 879, 786, 2, 1020, 460, 2, 1016, 366, 2, 1005, 307, 2, 1050, 318, 2, 1124, 352, 2, 1058, 337, 2, 1031, 338, 2, 1033, 319, 2, 984, 322, 2, 881, 367, 2, 825, 370, 2, 807, 367, 2, 788, 364, 2, 1020, 266, 2, 1030, 257, 2, 1007, 258, 2, 1049, 266, 2, 993, 267, 2]"
318800,083_I00_001_F_0001274.jpg,/Users/junghyun/zerotohero/pytorch/HRNet/data/openai/image/[원천]100 (슈퍼엠)/083_I00_001_F/083_I00_001_F_0001274.jpg,"[818, 176, 434, 723]",29,"[1021, 519, 2, 1057, 520, 2, 1043, 676, 2, 1025, 629, 1, 1012, 610, 1, 1036, 611, 1, 981, 520, 2, 999, 674, 2, 1012, 814, 2, 1027, 857, 2, 1001, 854, 2, 1020, 457, 2, 1017, 392, 2, 1014, 333, 2, 1071, 329, 2, 1125, 414, 2, 1162, 479, 2, 1176, 513, 2, 1187, 490, 2, 957, 341, 2, 932, 438, 2, 894, 503, 2, 880, 521, 2, 867, 514, 1, 1010, 266, 2, 1023, 257, 2, 999, 255, 2, 1045, 262, 2, 981, 262, 2]"
320376,083_I00_001_F_0004426.jpg,/Users/junghyun/zerotohero/pytorch/HRNet/data/openai/image/[원천]100 (슈퍼엠)/083_I00_001_F/083_I00_001_F_0004426.jpg,"[911, 207, 251, 650]",29,"[1026, 517, 2, 1055, 517, 2, 1019, 644, 2, 1046, 760, 2, 1014, 802, 2, 1030, 805, 2, 999, 515, 2, 989, 658, 2, 1000, 761, 2, 983, 804, 2, 969, 802, 2, 1020, 467, 2, 1011, 405, 2, 1003, 359, 2, 1054, 346, 2, 1103, 436, 2, 1103, 510, 2, 1095, 539, 1, 1111, 550, 2, 961, 364, 2, 971, 460, 2, 978, 521, 2, 1004, 532, 2, 1001, 554, 1, 999, 287, 2, 1014, 278, 2, 991, 276, 2, 1034, 294, 2, 981, 287, 1]"
318975,083_I00_001_F_0001624.jpg,/Users/junghyun/zerotohero/pytorch/HRNet/data/openai/image/[원천]100 (슈퍼엠)/083_I00_001_F/083_I00_001_F_0001624.jpg,"[892, 158, 312, 720]",29,"[1020, 482, 1, 1053, 499, 1, 1059, 652, 2, 1001, 772, 2, 1012, 828, 2, 1036, 833, 2, 981, 498, 1, 1071, 572, 2, 992, 650, 2, 1010, 696, 2, 991, 694, 2, 1000, 446, 1, 1005, 375, 2, 1012, 289, 2, 1061, 293, 2, 1160, 354, 2, 1119, 434, 2, 1108, 453, 2, 1122, 460, 2, 963, 306, 2, 937, 382, 2, 964, 350, 2, 977, 334, 2, 977, 321, 2, 1049, 257, 2, 1059, 245, 2, 1038, 242, 2, 1058, 260, 1, 1005, 238, 2]"
318631,083_I00_001_F_0000936.jpg,/Users/junghyun/zerotohero/pytorch/HRNet/data/openai/image/[원천]100 (슈퍼엠)/083_I00_001_F/083_I00_001_F_0000936.jpg,"[880, 354, 354, 552]",29,"[1083, 628, 2, 1136, 628, 2, 1144, 707, 2, 1177, 813, 2, 1168, 869, 2, 1196, 862, 2, 1051, 626, 2, 936, 706, 2, 978, 797, 2, 940, 827, 2, 923, 814, 2, 1079, 586, 2, 1078, 523, 2, 1071, 487, 2, 1141, 515, 2, 1117, 619, 2, 1053, 677, 2, 1029, 671, 2, 1012, 694, 2, 1009, 479, 2, 941, 543, 2, 954, 604, 2, 965, 609, 2, 980, 627, 2, 1073, 456, 2, 1086, 441, 2, 1061, 442, 2, 1108, 443, 2, 1048, 447, 2]"
